train/explained_variance,time/total_timesteps,train/approx_kl,eval/mean_ep_length,train/entropy_loss,train/n_updates,train/clip_fraction,eval/success_rate,train/clip_range,train/learning_rate,train/loss,train/value_loss,eval/mean_reward,train/policy_gradient_loss,train/std,stage0/distance_reward/env_1,stage0/success_rate/env_1,stage0/reward/env_1,stage0/pose_reward/env_1,stage0/success_rate/env_3,stage0/distance_reward/env_3,stage0/reward/env_3,stage0/pose_reward/env_3,stage0/reward/env_5,stage0/success_rate/env_5,stage0/distance_reward/env_5,stage0/pose_reward/env_5,stage0/success_rate/env_7,stage0/pose_reward/env_7,stage0/distance_reward/env_7,stage0/reward/env_7,stage0/distance_reward/env_9,stage0/success_rate/env_9,stage0/reward/env_9,stage0/pose_reward/env_9,stage0/pose_reward/env_11,stage0/success_rate/env_11,stage0/reward/env_11,stage0/distance_reward/env_11,stage0/distance_reward/env_13,stage0/reward/env_13,stage0/success_rate/env_13,stage0/pose_reward/env_13,stage0/distance_reward/env_15,stage0/success_rate/env_15,stage0/reward/env_15,stage0/pose_reward/env_15,stage0/success_rate/env_6,stage0/pose_reward/env_6,stage0/distance_reward/env_6,stage0/reward/env_6,stage0/reward/env_4,stage0/success_rate/env_4,stage0/pose_reward/env_4,stage0/distance_reward/env_4,stage1/success_rate/env_6,stage1/distance_reward/env_6,stage1/pose_reward/env_6,stage1/reward/env_6,stage1/reward/env_4,stage1/distance_reward/env_4,stage1/pose_reward/env_4,stage1/success_rate/env_4,stage0/reward/env_2,stage0/success_rate/env_2,stage0/distance_reward/env_2,stage0/pose_reward/env_2,stage0/pose_reward/env_0,stage0/distance_reward/env_0,stage0/success_rate/env_0,stage0/reward/env_0,stage0/reward/env_12,stage0/pose_reward/env_12,stage0/distance_reward/env_12,stage0/success_rate/env_12,stage0/distance_reward/env_8,stage0/pose_reward/env_8,stage0/success_rate/env_8,stage0/reward/env_8,stage0/pose_reward/env_14,stage0/success_rate/env_14,stage0/reward/env_14,stage0/distance_reward/env_14,stage2/distance_reward/env_2,stage2/success_rate/env_2,stage2/reward/env_2,stage2/pose_reward/env_2,stage2/pose_reward/env_0,stage2/distance_reward/env_0,stage2/reward/env_0,stage2/success_rate/env_0,stage3/pose_reward/env_10,stage3/distance_reward/env_10,stage3/success_rate/env_10,stage3/reward/env_10,stage3/success_rate/env_4,stage3/distance_reward/env_4,stage3/pose_reward/env_4,stage3/reward/env_4,stage2/success_rate/env_12,stage2/reward/env_12,stage2/pose_reward/env_12,stage2/distance_reward/env_12,stage0/distance_reward/env_10,stage0/pose_reward/env_10,stage0/reward/env_10,stage0/success_rate/env_10,stage3/pose_reward/env_0,stage3/success_rate/env_0,stage3/distance_reward/env_0,stage3/reward/env_0,stage1/success_rate/env_10,stage1/pose_reward/env_10,stage1/reward/env_10,stage1/distance_reward/env_10,stage3/distance_reward/env_8,stage3/reward/env_8,stage3/success_rate/env_8,stage3/pose_reward/env_8,stage2/success_rate/env_6,stage2/reward/env_6,stage2/distance_reward/env_6,stage2/pose_reward/env_6,stage1/distance_reward/env_12,stage1/success_rate/env_12,stage1/pose_reward/env_12,stage1/reward/env_12,stage1/pose_reward/env_2,stage1/reward/env_2,stage1/success_rate/env_2,stage1/distance_reward/env_2,stage2/distance_reward/env_10,stage2/reward/env_10,stage2/pose_reward/env_10,stage2/success_rate/env_10,stage1/success_rate/env_8,stage1/pose_reward/env_8,stage1/distance_reward/env_8,stage1/reward/env_8,stage1/distance_reward/env_14,stage1/pose_reward/env_14,stage1/success_rate/env_14,stage1/reward/env_14,stage2/distance_reward/env_8,stage2/pose_reward/env_8,stage2/reward/env_8,stage2/success_rate/env_8,stage3/success_rate/env_2,stage3/distance_reward/env_2,stage3/reward/env_2,stage3/pose_reward/env_2,stage2/reward/env_14,stage2/success_rate/env_14,stage2/pose_reward/env_14,stage2/distance_reward/env_14,stage3/pose_reward/env_12,stage3/reward/env_12,stage3/distance_reward/env_12,stage3/success_rate/env_12,stage1/reward/env_0,stage1/success_rate/env_0,stage1/pose_reward/env_0,stage1/distance_reward/env_0,stage3/distance_reward/env_14,stage3/success_rate/env_14,stage3/reward/env_14,stage3/pose_reward/env_14,stage2/pose_reward/env_4,stage2/distance_reward/env_4,stage2/reward/env_4,stage2/success_rate/env_4,stage3/reward/env_6,stage3/pose_reward/env_6,stage3/distance_reward/env_6,stage3/success_rate/env_6,stage1/pose_reward/env_5,stage1/distance_reward/env_5,stage1/success_rate/env_5,stage1/reward/env_5,stage1/reward/env_7,stage1/distance_reward/env_7,stage1/pose_reward/env_7,stage1/success_rate/env_7,stage1/pose_reward/env_3,stage1/reward/env_3,stage1/success_rate/env_3,stage1/distance_reward/env_3,stage1/success_rate/env_13,stage1/reward/env_13,stage1/pose_reward/env_13,stage1/distance_reward/env_13,stage1/success_rate/env_9,stage1/reward/env_9,stage1/pose_reward/env_9,stage1/distance_reward/env_9,stage1/reward/env_1,stage1/success_rate/env_1,stage1/pose_reward/env_1,stage1/distance_reward/env_1,stage1/pose_reward/env_11,stage1/distance_reward/env_11,stage1/success_rate/env_11,stage1/reward/env_11,stage1/pose_reward/env_15,stage1/distance_reward/env_15,stage1/success_rate/env_15,stage1/reward/env_15,stage2/success_rate/env_9,stage2/reward/env_9,stage2/pose_reward/env_9,stage2/distance_reward/env_9,stage2/distance_reward/env_13,stage2/success_rate/env_13,stage2/pose_reward/env_13,stage2/reward/env_13,stage2/reward/env_5,stage2/pose_reward/env_5,stage2/success_rate/env_5,stage2/distance_reward/env_5,stage2/success_rate/env_11,stage2/distance_reward/env_11,stage2/reward/env_11,stage2/pose_reward/env_11,stage2/reward/env_7,stage2/pose_reward/env_7,stage2/success_rate/env_7,stage2/distance_reward/env_7,stage2/reward/env_3,stage2/pose_reward/env_3,stage2/distance_reward/env_3,stage2/success_rate/env_3,stage2/distance_reward/env_1,stage2/pose_reward/env_1,stage2/reward/env_1,stage2/success_rate/env_1,stage2/reward/env_15,stage2/success_rate/env_15,stage2/pose_reward/env_15,stage2/distance_reward/env_15,stage3/distance_reward/env_3,stage3/success_rate/env_3,stage3/pose_reward/env_3,stage3/reward/env_3,stage3/reward/env_11,stage3/distance_reward/env_11,stage3/pose_reward/env_11,stage3/success_rate/env_11,stage3/distance_reward/env_5,stage3/success_rate/env_5,stage3/pose_reward/env_5,stage3/reward/env_5,stage3/reward/env_7,stage3/success_rate/env_7,stage3/pose_reward/env_7,stage3/distance_reward/env_7,stage3/success_rate/env_9,stage3/distance_reward/env_9,stage3/pose_reward/env_9,stage3/reward/env_9,stage3/distance_reward/env_15,stage3/reward/env_15,stage3/pose_reward/env_15,stage3/success_rate/env_15,stage3/distance_reward/env_13,stage3/pose_reward/env_13,stage3/success_rate/env_13,stage3/reward/env_13,stage3/reward/env_1,stage3/distance_reward/env_1,stage3/pose_reward/env_1,stage3/success_rate/env_1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0201983888417585,-19.85951,1.0,-18.859516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7629254,,0.011570869,,-8.365470858477057,40,0.1493927001953125,,0.2,0.0003,3.5798680782318115,6.950539387343452,,0.0007729053890216164,0.9751765131950378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.60191,-2.980633331676274,-19.60192,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.019207,-2.459927482587322,1.0,-18.019207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6921145779217985,1.0,-18.186419,-19.186419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.24033,1.0,-46.24031,-4.200036433174592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6927066374214497,-46.14022,-45.14022,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.815573419371726,-36.405643,0.6333333333333333,-36.138977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-34.650173,-3.9253886331670023,-34.250175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-46.792732,-3.749396973329632,-47.79274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.871502,-2.3649684267128155,-18.871498,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.365961332815081,0.6333333333333333,-36.897068,-36.630394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-13.233712815115299,-18.154566,-19.154558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.794186,-37.594185,0.6,-4.111609139302976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-47.941837,-48.941833,-4.159864978772789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.542559,1.0,-11.030022620337338,-18.542562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.189195512347371,-18.75862,1.0,-19.75861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.181786,-47.181778,-4.121910359526713,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-10.728439802085097,-19.945219,-18.945227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.709686,-11.850164514691505,1.0,-18.709692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.91468,-3.9166457699095547,-46.91469,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6333333333333333,-37.048965,-36.7823,-3.754293492373668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.80255,1.0,-4.19891558356807,-47.80256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9796237061602144,-37.038124,-37.37146,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.028507,1.0,-10.27653259010742,-20.0285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.04545,0.5333333333333333,-38.97878,-4.604135832716807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.906352776757129,-50.407665,-49.407677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.595833,-3.9331923686004067,-36.929165,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144000,,101.4,,,,0.3,,,,,-32.9061829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8214922,,0.011142697,,-8.317197622172534,50,0.1603973388671875,,0.2,0.0003,3.8171939849853516,7.134497050032951,,6.146000523585827e-05,0.9679125547409058,-60.17605,0.0,-61.176067,-203.30642335048967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.0,-60.30973,-61.30973,-222.75296183933085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-61.516743,0.0,-60.516735,-261.38626589236986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-234.0022016923451,-60.65505,-61.65504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.669765,0.0,-62.669773,-324.20071386750857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-221.77310688551017,0.0,-61.47643,-60.476437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.13593,-62.135937,0.0,-232.4948036639952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
